id,source_type,source_system,source_row_key,created_at,summary
SRC-DE-ORD-2024-102094,synthetic_order_row,event_layer_generator,ORD-2024-102094|SKU-AE-M01|紫光展锐 (UNISOC)|硅晶圆,2023-12-29 22:54:00,订单 ORD-2024-102094 出现 linehaul 延迟，承运商 圆通速递，延迟 24.0 小时
SRC-DE-ORD-2024-102095,synthetic_order_row,event_layer_generator,ORD-2024-102095|SKU-WE-W01|韦尔股份 (Willsemi)|PCB印刷电路板,2023-12-20 02:16:00,订单 ORD-2024-102095 出现 linehaul 延迟，承运商 邮政EMS，延迟 24.0 小时
SRC-DE-ORD-2024-102096,synthetic_order_row,event_layer_generator,ORD-2024-102096|SKU-ST-M01|韦尔股份 (Willsemi)|主控芯片,2024-05-11 11:51:00,订单 ORD-2024-102096 出现 linehaul 延迟，承运商 顺丰速运，延迟 48.0 小时
SRC-DE-ORD-2024-102098,synthetic_order_row,event_layer_generator,ORD-2024-102098|SKU-CE-L01|立讯精密 (Luxshare)|硅晶圆,2023-07-08 02:43:00,订单 ORD-2024-102098 出现 linehaul 延迟，承运商 极兔速递，延迟 48.0 小时
SRC-DE-ORD-2024-102101,synthetic_order_row,event_layer_generator,ORD-2024-102101|SKU-CE-L01|比亚迪半导体 (BYD)|硅晶圆,2023-08-19 15:03:00,订单 ORD-2024-102101 出现 delivery 延迟，承运商 跨越速运，延迟 48.0 小时
SRC-DE-ORD-2024-102103,synthetic_order_row,event_layer_generator,ORD-2024-102103|SKU-WE-W01|立讯精密 (Luxshare)|聚合物锂电池,2024-01-29 13:51:00,订单 ORD-2024-102103 出现 delivery 延迟，承运商 德邦快递，延迟 24.0 小时
SRC-DE-ORD-2024-102104,synthetic_order_row,event_layer_generator,ORD-2024-102104|SKU-CE-L01|北方华创 (NAURA)|散热模组,2024-02-03 22:09:00,订单 ORD-2024-102104 出现 linehaul 延迟，承运商 跨越速运，延迟 120.0 小时
SRC-DE-ORD-2024-102106,synthetic_order_row,event_layer_generator,ORD-2024-102106|SKU-CE-P01|京东方 (BOE)|PCB印刷电路板,2024-08-04 21:39:00,订单 ORD-2024-102106 出现 linehaul 延迟，承运商 极兔速递，延迟 24.0 小时
SRC-DE-ORD-2024-102108,synthetic_order_row,event_layer_generator,ORD-2024-102108|SKU-WE-W01|比亚迪半导体 (BYD)|主控芯片,2023-12-28 04:02:00,订单 ORD-2024-102108 出现 linehaul 延迟，承运商 德邦快递，延迟 48.0 小时
SRC-DE-ORD-2024-102112,synthetic_order_row,event_layer_generator,ORD-2024-102112|SKU-AE-C01|长江存储 (YMTC)|硅晶圆,2024-05-21 19:25:00,订单 ORD-2024-102112 出现 delivery 延迟，承运商 京东物流，延迟 24.0 小时
SRC-DE-ORD-2024-102114,synthetic_order_row,event_layer_generator,ORD-2024-102114|SKU-ST-M01|华为海思 (HiSilicon)|OLED柔性屏,2024-07-12 03:48:00,订单 ORD-2024-102114 出现 linehaul 延迟，承运商 顺丰速运，延迟 48.0 小时
SRC-DE-ORD-2024-102115,synthetic_order_row,event_layer_generator,ORD-2024-102115|SKU-AE-M01|京东方 (BOE)|OLED柔性屏,2023-10-19 02:19:00,订单 ORD-2024-102115 出现 linehaul 延迟，承运商 极兔速递，延迟 24.0 小时
SRC-DE-ORD-2024-102116,synthetic_order_row,event_layer_generator,ORD-2024-102116|SKU-ST-S01|立讯精密 (Luxshare)|OLED柔性屏,2023-10-09 06:37:00,订单 ORD-2024-102116 出现 linehaul 延迟，承运商 圆通速递，延迟 24.0 小时
SRC-DE-ORD-2024-102117,synthetic_order_row,event_layer_generator,ORD-2024-102117|SKU-AE-C01|韦尔股份 (Willsemi)|主控芯片,2024-03-02 06:18:00,订单 ORD-2024-102117 出现 delivery 延迟，承运商 顺丰速运，延迟 24.0 小时
SRC-DE-ORD-2024-102118,synthetic_order_row,event_layer_generator,ORD-2024-102118|SKU-AE-C01|立讯精密 (Luxshare)|OLED柔性屏,2023-07-27 03:18:00,订单 ORD-2024-102118 出现 linehaul 延迟，承运商 邮政EMS，延迟 24.0 小时
SRC-DE-ORD-2024-102121,synthetic_order_row,event_layer_generator,ORD-2024-102121|SKU-CE-P01|京东方 (BOE)|PCB印刷电路板,2023-07-09 07:10:00,订单 ORD-2024-102121 出现 delivery 延迟，承运商 邮政EMS，延迟 48.0 小时
SRC-DE-ORD-2024-102122,synthetic_order_row,event_layer_generator,ORD-2024-102122|SKU-ST-S01|闻泰科技 (Wingtech)|光学镜头,2023-08-15 18:12:00,订单 ORD-2024-102122 出现 linehaul 延迟，承运商 德邦快递，延迟 48.0 小时
SRC-DE-ORD-2024-102123,synthetic_order_row,event_layer_generator,ORD-2024-102123|SKU-ST-S01|韦尔股份 (Willsemi)|散热模组,2023-10-24 14:15:00,订单 ORD-2024-102123 出现 delivery 延迟，承运商 中通快递，延迟 24.0 小时
SRC-DE-ORD-2024-102124,synthetic_order_row,event_layer_generator,ORD-2024-102124|SKU-ST-S01|长江存储 (YMTC)|PCB印刷电路板,2024-08-17 06:04:00,订单 ORD-2024-102124 出现 delivery 延迟，承运商 京东物流，延迟 48.0 小时
SRC-DE-ORD-2024-102128,synthetic_order_row,event_layer_generator,ORD-2024-102128|SKU-WE-V01|华为海思 (HiSilicon)|CMOS图像传感器,2023-11-27 09:00:00,订单 ORD-2024-102128 出现 delivery 延迟，承运商 顺丰速运，延迟 48.0 小时
SRC-DE-ORD-2024-102130,synthetic_order_row,event_layer_generator,ORD-2024-102130|SKU-WE-V01|华为海思 (HiSilicon)|CMOS图像传感器,2023-11-06 21:35:00,订单 ORD-2024-102130 出现 linehaul 延迟，承运商 中通快递，延迟 48.0 小时
SRC-DE-ORD-2024-102132,synthetic_order_row,event_layer_generator,ORD-2024-102132|SKU-CE-L01|长江存储 (YMTC)|PCB印刷电路板,2024-01-21 02:35:00,订单 ORD-2024-102132 出现 linehaul 延迟，承运商 极兔速递，延迟 24.0 小时
SRC-DE-ORD-2024-102133,synthetic_order_row,event_layer_generator,ORD-2024-102133|SKU-AE-C01|比亚迪半导体 (BYD)|PCB印刷电路板,2024-03-13 14:57:00,订单 ORD-2024-102133 出现 linehaul 延迟，承运商 邮政EMS，延迟 24.0 小时
SRC-DE-ORD-2024-102134,synthetic_order_row,event_layer_generator,ORD-2024-102134|SKU-WE-V01|紫光展锐 (UNISOC)|光学镜头,2023-09-20 14:19:00,订单 ORD-2024-102134 出现 linehaul 延迟，承运商 顺丰速运，延迟 24.0 小时
SRC-DE-ORD-2024-102135,synthetic_order_row,event_layer_generator,ORD-2024-102135|SKU-WE-W01|紫光展锐 (UNISOC)|光学镜头,2023-11-17 11:10:00,订单 ORD-2024-102135 出现 linehaul 延迟，承运商 邮政EMS，延迟 48.0 小时
SRC-DE-ORD-2024-102136,synthetic_order_row,event_layer_generator,ORD-2024-102136|SKU-ST-M01|歌尔股份 (Goertek)|聚合物锂电池,2024-03-31 07:06:00,订单 ORD-2024-102136 出现 delivery 延迟，承运商 德邦快递，延迟 24.0 小时
SRC-DE-ORD-2024-102139,synthetic_order_row,event_layer_generator,ORD-2024-102139|SKU-WE-V01|中芯国际 (SMIC)|光学镜头,2024-01-02 19:24:00,订单 ORD-2024-102139 出现 linehaul 延迟，承运商 中通快递，延迟 24.0 小时
SRC-DE-ORD-2024-102141,synthetic_order_row,event_layer_generator,ORD-2024-102141|SKU-AE-C01|长江存储 (YMTC)|主控芯片,2024-05-01 03:45:00,订单 ORD-2024-102141 出现 delivery 延迟，承运商 跨越速运，延迟 48.0 小时
SRC-DE-ORD-2024-102143,synthetic_order_row,event_layer_generator,ORD-2024-102143|SKU-ST-M01|歌尔股份 (Goertek)|OLED柔性屏,2024-03-20 20:31:00,订单 ORD-2024-102143 出现 linehaul 延迟，承运商 顺丰速运，延迟 48.0 小时
SRC-DE-ORD-2024-102144,synthetic_order_row,event_layer_generator,ORD-2024-102144|SKU-ST-M01|中芯国际 (SMIC)|CMOS图像传感器,2024-09-18 06:20:00,订单 ORD-2024-102144 出现 delivery 延迟，承运商 邮政EMS，延迟 24.0 小时
SRC-DE-ORD-2024-102147,synthetic_order_row,event_layer_generator,ORD-2024-102147|SKU-ST-M01|华为海思 (HiSilicon)|CMOS图像传感器,2023-10-12 12:45:00,订单 ORD-2024-102147 出现 linehaul 延迟，承运商 德邦快递，延迟 48.0 小时
SRC-DE-ORD-2024-102148,synthetic_order_row,event_layer_generator,ORD-2024-102148|SKU-ST-M01|中芯国际 (SMIC)|光学镜头,2024-05-12 16:28:00,订单 ORD-2024-102148 出现 linehaul 延迟，承运商 极兔速递，延迟 24.0 小时
SRC-DE-ORD-2024-102151,synthetic_order_row,event_layer_generator,ORD-2024-102151|SKU-CE-P01|紫光展锐 (UNISOC)|硅晶圆,2024-09-26 19:22:00,订单 ORD-2024-102151 出现 linehaul 延迟，承运商 跨越速运，延迟 72.0 小时
SRC-DE-ORD-2024-102153,synthetic_order_row,event_layer_generator,ORD-2024-102153|SKU-ST-S01|长江存储 (YMTC)|硅晶圆,2024-07-17 06:27:00,订单 ORD-2024-102153 出现 delivery 延迟，承运商 顺丰速运，延迟 48.0 小时
SRC-DE-ORD-2024-102154,synthetic_order_row,event_layer_generator,ORD-2024-102154|SKU-AE-M01|比亚迪半导体 (BYD)|主控芯片,2023-08-03 22:03:00,订单 ORD-2024-102154 出现 linehaul 延迟，承运商 跨越速运，延迟 96.0 小时
SRC-DE-ORD-2024-102162,synthetic_order_row,event_layer_generator,ORD-2024-102162|SKU-AE-M01|京东方 (BOE)|CMOS图像传感器,2024-01-23 08:23:00,订单 ORD-2024-102162 出现 linehaul 延迟，承运商 邮政EMS，延迟 48.0 小时
SRC-DE-ORD-2024-102164,synthetic_order_row,event_layer_generator,ORD-2024-102164|SKU-WE-W01|歌尔股份 (Goertek)|PCB印刷电路板,2024-08-14 03:38:00,订单 ORD-2024-102164 出现 linehaul 延迟，承运商 圆通速递，延迟 24.0 小时
SRC-DE-ORD-2024-102165,synthetic_order_row,event_layer_generator,ORD-2024-102165|SKU-WE-V01|歌尔股份 (Goertek)|聚合物锂电池,2024-07-08 05:09:00,订单 ORD-2024-102165 出现 linehaul 延迟，承运商 邮政EMS，延迟 48.0 小时
SRC-DE-ORD-2024-102166,synthetic_order_row,event_layer_generator,ORD-2024-102166|SKU-ST-M01|华为海思 (HiSilicon)|硅晶圆,2023-11-03 16:14:00,订单 ORD-2024-102166 出现 linehaul 延迟，承运商 邮政EMS，延迟 48.0 小时
SRC-DE-ORD-2024-102167,synthetic_order_row,event_layer_generator,ORD-2024-102167|SKU-WE-V01|韦尔股份 (Willsemi)|聚合物锂电池,2024-02-09 04:52:00,订单 ORD-2024-102167 出现 linehaul 延迟，承运商 京东物流，延迟 24.0 小时
SRC-DE-ORD-2024-102170,synthetic_order_row,event_layer_generator,ORD-2024-102170|SKU-CE-L01|歌尔股份 (Goertek)|PCB印刷电路板,2024-04-07 10:23:00,订单 ORD-2024-102170 出现 linehaul 延迟，承运商 跨越速运，延迟 144.0 小时
SRC-DE-ORD-2024-102171,synthetic_order_row,event_layer_generator,ORD-2024-102171|SKU-CE-L01|比亚迪半导体 (BYD)|光学镜头,2024-06-16 21:16:00,订单 ORD-2024-102171 出现 linehaul 延迟，承运商 跨越速运，延迟 72.0 小时
SRC-DE-ORD-2024-102172,synthetic_order_row,event_layer_generator,ORD-2024-102172|SKU-AE-M01|歌尔股份 (Goertek)|光学镜头,2024-10-05 11:27:00,订单 ORD-2024-102172 出现 linehaul 延迟，承运商 圆通速递，延迟 48.0 小时
SRC-DE-ORD-2024-102174,synthetic_order_row,event_layer_generator,ORD-2024-102174|SKU-ST-S01|紫光展锐 (UNISOC)|PCB印刷电路板,2024-07-17 23:10:00,订单 ORD-2024-102174 出现 linehaul 延迟，承运商 跨越速运，延迟 96.0 小时
SRC-DE-ORD-2024-102179,synthetic_order_row,event_layer_generator,ORD-2024-102179|SKU-AE-M01|华为海思 (HiSilicon)|CMOS图像传感器,2023-09-03 10:13:00,订单 ORD-2024-102179 出现 linehaul 延迟，承运商 极兔速递，延迟 24.0 小时
SRC-DE-ORD-2024-102180,synthetic_order_row,event_layer_generator,ORD-2024-102180|SKU-ST-S01|华为海思 (HiSilicon)|聚合物锂电池,2024-10-03 23:05:00,订单 ORD-2024-102180 出现 delivery 延迟，承运商 中通快递，延迟 48.0 小时
SRC-DE-ORD-2024-102185,synthetic_order_row,event_layer_generator,ORD-2024-102185|SKU-WE-W01|比亚迪半导体 (BYD)|散热模组,2024-07-04 12:10:00,订单 ORD-2024-102185 出现 linehaul 延迟，承运商 邮政EMS，延迟 48.0 小时
SRC-DE-ORD-2024-102187,synthetic_order_row,event_layer_generator,ORD-2024-102187|SKU-WE-W01|立讯精密 (Luxshare)|聚合物锂电池,2024-01-19 18:20:00,订单 ORD-2024-102187 出现 linehaul 延迟，承运商 中通快递，延迟 24.0 小时
SRC-DE-ORD-2024-102189,synthetic_order_row,event_layer_generator,ORD-2024-102189|SKU-ST-M01|闻泰科技 (Wingtech)|散热模组,2024-01-16 08:34:00,订单 ORD-2024-102189 出现 linehaul 延迟，承运商 跨越速运，延迟 144.0 小时
SRC-DE-ORD-2024-102192,synthetic_order_row,event_layer_generator,ORD-2024-102192|SKU-AE-M01|歌尔股份 (Goertek)|OLED柔性屏,2024-08-22 07:36:00,订单 ORD-2024-102192 出现 linehaul 延迟，承运商 中通快递，延迟 24.0 小时
SRC-DE-ORD-2024-102194,synthetic_order_row,event_layer_generator,ORD-2024-102194|SKU-WE-V01|比亚迪半导体 (BYD)|光学镜头,2023-08-24 16:16:00,订单 ORD-2024-102194 出现 delivery 延迟，承运商 顺丰速运，延迟 48.0 小时
SRC-DE-ORD-2024-102198,synthetic_order_row,event_layer_generator,ORD-2024-102198|SKU-AE-C01|北方华创 (NAURA)|闪存颗粒,2024-10-11 05:19:00,订单 ORD-2024-102198 出现 delivery 延迟，承运商 顺丰速运，延迟 48.0 小时
SRC-DE-ORD-2024-102199,synthetic_order_row,event_layer_generator,ORD-2024-102199|SKU-AE-C01|韦尔股份 (Willsemi)|CMOS图像传感器,2024-07-23 04:21:00,订单 ORD-2024-102199 出现 delivery 延迟，承运商 邮政EMS，延迟 24.0 小时
SRC-DE-ORD-2024-102202,synthetic_order_row,event_layer_generator,ORD-2024-102202|SKU-ST-M01|闻泰科技 (Wingtech)|闪存颗粒,2024-09-02 23:24:00,订单 ORD-2024-102202 出现 linehaul 延迟，承运商 极兔速递，延迟 48.0 小时
SRC-DE-ORD-2024-102204,synthetic_order_row,event_layer_generator,ORD-2024-102204|SKU-AE-M01|立讯精密 (Luxshare)|硅晶圆,2023-11-10 13:26:00,订单 ORD-2024-102204 出现 linehaul 延迟，承运商 邮政EMS，延迟 48.0 小时
SRC-DE-ORD-2024-102207,synthetic_order_row,event_layer_generator,ORD-2024-102207|SKU-ST-S01|闻泰科技 (Wingtech)|光学镜头,2023-12-23 16:07:00,订单 ORD-2024-102207 出现 delivery 延迟，承运商 跨越速运，延迟 24.0 小时
SRC-DE-ORD-2024-102208,synthetic_order_row,event_layer_generator,ORD-2024-102208|SKU-WE-W01|紫光展锐 (UNISOC)|CMOS图像传感器,2023-11-14 00:16:00,订单 ORD-2024-102208 出现 linehaul 延迟，承运商 京东物流，延迟 24.0 小时
SRC-DE-ORD-2024-102209,synthetic_order_row,event_layer_generator,ORD-2024-102209|SKU-ST-M01|中芯国际 (SMIC)|PCB印刷电路板,2023-07-29 09:40:00,订单 ORD-2024-102209 出现 delivery 延迟，承运商 跨越速运，延迟 24.0 小时
SRC-DE-ORD-2024-102213,synthetic_order_row,event_layer_generator,ORD-2024-102213|SKU-ST-M01|中芯国际 (SMIC)|PCB印刷电路板,2024-01-28 18:06:00,订单 ORD-2024-102213 出现 linehaul 延迟，承运商 中通快递，延迟 48.0 小时
SRC-DE-ORD-2024-102215,synthetic_order_row,event_layer_generator,ORD-2024-102215|SKU-WE-W01|长江存储 (YMTC)|PCB印刷电路板,2024-08-22 05:15:00,订单 ORD-2024-102215 出现 linehaul 延迟，承运商 跨越速运，延迟 48.0 小时
SRC-DE-ORD-2024-102219,synthetic_order_row,event_layer_generator,ORD-2024-102219|SKU-AE-C01|京东方 (BOE)|散热模组,2024-07-05 14:50:00,订单 ORD-2024-102219 出现 linehaul 延迟，承运商 极兔速递，延迟 24.0 小时
SRC-DE-ORD-2024-102221,synthetic_order_row,event_layer_generator,ORD-2024-102221|SKU-WE-W01|比亚迪半导体 (BYD)|PCB印刷电路板,2024-03-08 01:23:00,订单 ORD-2024-102221 出现 linehaul 延迟，承运商 中通快递，延迟 24.0 小时
SRC-DE-ORD-2024-102222,synthetic_order_row,event_layer_generator,ORD-2024-102222|SKU-ST-S01|立讯精密 (Luxshare)|硅晶圆,2024-04-11 13:17:00,订单 ORD-2024-102222 出现 linehaul 延迟，承运商 极兔速递，延迟 48.0 小时
SRC-DE-ORD-2024-102223,synthetic_order_row,event_layer_generator,ORD-2024-102223|SKU-WE-W01|比亚迪半导体 (BYD)|OLED柔性屏,2024-01-29 07:11:00,订单 ORD-2024-102223 出现 delivery 延迟，承运商 跨越速运，延迟 48.0 小时
SRC-DE-ORD-2024-102224,synthetic_order_row,event_layer_generator,ORD-2024-102224|SKU-WE-W01|韦尔股份 (Willsemi)|PCB印刷电路板,2024-02-08 00:42:00,订单 ORD-2024-102224 出现 linehaul 延迟，承运商 中通快递，延迟 24.0 小时
SRC-DE-ORD-2024-102225,synthetic_order_row,event_layer_generator,ORD-2024-102225|SKU-ST-M01|北方华创 (NAURA)|CMOS图像传感器,2024-02-25 19:41:00,订单 ORD-2024-102225 出现 delivery 延迟，承运商 德邦快递，延迟 48.0 小时
SRC-DE-ORD-2024-102227,synthetic_order_row,event_layer_generator,ORD-2024-102227|SKU-AE-M01|中芯国际 (SMIC)|光学镜头,2024-04-14 05:20:00,订单 ORD-2024-102227 出现 delivery 延迟，承运商 邮政EMS，延迟 24.0 小时
SRC-DE-ORD-2024-102234,synthetic_order_row,event_layer_generator,ORD-2024-102234|SKU-CE-P01|韦尔股份 (Willsemi)|主控芯片,2023-09-18 17:44:00,订单 ORD-2024-102234 出现 linehaul 延迟，承运商 极兔速递，延迟 24.0 小时
SRC-DE-ORD-2024-102238,synthetic_order_row,event_layer_generator,ORD-2024-102238|SKU-ST-S01|长江存储 (YMTC)|CMOS图像传感器,2023-12-03 06:29:00,订单 ORD-2024-102238 出现 linehaul 延迟，承运商 极兔速递，延迟 24.0 小时
SRC-DE-ORD-2024-102240,synthetic_order_row,event_layer_generator,ORD-2024-102240|SKU-ST-S01|长江存储 (YMTC)|OLED柔性屏,2024-01-27 02:51:00,订单 ORD-2024-102240 出现 linehaul 延迟，承运商 跨越速运，延迟 48.0 小时
SRC-DE-ORD-2024-102241,synthetic_order_row,event_layer_generator,ORD-2024-102241|SKU-AE-C01|华为海思 (HiSilicon)|CMOS图像传感器,2024-10-05 09:08:00,订单 ORD-2024-102241 出现 linehaul 延迟，承运商 邮政EMS，延迟 24.0 小时
SRC-DE-ORD-2024-102242,synthetic_order_row,event_layer_generator,ORD-2024-102242|SKU-ST-S01|北方华创 (NAURA)|PCB印刷电路板,2024-04-18 18:19:00,订单 ORD-2024-102242 出现 delivery 延迟，承运商 中通快递，延迟 24.0 小时
SRC-DE-ORD-2024-102246,synthetic_order_row,event_layer_generator,ORD-2024-102246|SKU-AE-M01|北方华创 (NAURA)|硅晶圆,2023-08-19 07:49:00,订单 ORD-2024-102246 出现 delivery 延迟，承运商 顺丰速运，延迟 24.0 小时
SRC-DE-ORD-2024-102247,synthetic_order_row,event_layer_generator,ORD-2024-102247|SKU-WE-V01|立讯精密 (Luxshare)|PCB印刷电路板,2024-02-03 21:28:00,订单 ORD-2024-102247 出现 delivery 延迟，承运商 顺丰速运，延迟 24.0 小时
SRC-DE-ORD-2024-102248,synthetic_order_row,event_layer_generator,ORD-2024-102248|SKU-AE-M01|闻泰科技 (Wingtech)|CMOS图像传感器,2023-07-20 21:24:00,订单 ORD-2024-102248 出现 delivery 延迟，承运商 德邦快递，延迟 48.0 小时
SRC-DE-ORD-2024-102249,synthetic_order_row,event_layer_generator,ORD-2024-102249|SKU-WE-V01|歌尔股份 (Goertek)|散热模组,2024-04-29 17:02:00,订单 ORD-2024-102249 出现 linehaul 延迟，承运商 圆通速递，延迟 24.0 小时
SRC-DE-ORD-2024-102253,synthetic_order_row,event_layer_generator,ORD-2024-102253|SKU-WE-W01|立讯精密 (Luxshare)|硅晶圆,2024-05-29 07:17:00,订单 ORD-2024-102253 出现 delivery 延迟，承运商 中通快递，延迟 48.0 小时
SRC-DE-ORD-2024-102254,synthetic_order_row,event_layer_generator,ORD-2024-102254|SKU-AE-C01|立讯精密 (Luxshare)|PCB印刷电路板,2024-03-15 00:41:00,订单 ORD-2024-102254 出现 delivery 延迟，承运商 跨越速运，延迟 24.0 小时
SRC-DE-ORD-2024-102256,synthetic_order_row,event_layer_generator,ORD-2024-102256|SKU-CE-P01|歌尔股份 (Goertek)|主控芯片,2023-09-13 17:11:00,订单 ORD-2024-102256 出现 delivery 延迟，承运商 邮政EMS，延迟 24.0 小时
SRC-DE-ORD-2024-102257,synthetic_order_row,event_layer_generator,ORD-2024-102257|SKU-CE-P01|韦尔股份 (Willsemi)|聚合物锂电池,2024-06-09 02:50:00,订单 ORD-2024-102257 出现 linehaul 延迟，承运商 圆通速递，延迟 24.0 小时
SRC-DE-ORD-2024-102258,synthetic_order_row,event_layer_generator,ORD-2024-102258|SKU-ST-M01|北方华创 (NAURA)|主控芯片,2024-02-05 03:02:00,订单 ORD-2024-102258 出现 linehaul 延迟，承运商 邮政EMS，延迟 48.0 小时
SRC-DE-ORD-2024-102260,synthetic_order_row,event_layer_generator,ORD-2024-102260|SKU-ST-S01|闻泰科技 (Wingtech)|光学镜头,2023-09-30 06:10:00,订单 ORD-2024-102260 出现 delivery 延迟，承运商 中通快递，延迟 24.0 小时
SRC-DE-ORD-2024-102262,synthetic_order_row,event_layer_generator,ORD-2024-102262|SKU-CE-L01|北方华创 (NAURA)|PCB印刷电路板,2023-06-11 13:29:00,订单 ORD-2024-102262 出现 linehaul 延迟，承运商 圆通速递，延迟 48.0 小时
SRC-DE-ORD-2024-102265,synthetic_order_row,event_layer_generator,ORD-2024-102265|SKU-WE-W01|歌尔股份 (Goertek)|PCB印刷电路板,2024-05-28 13:00:00,订单 ORD-2024-102265 出现 linehaul 延迟，承运商 极兔速递，延迟 24.0 小时
SRC-DE-ORD-2024-102267,synthetic_order_row,event_layer_generator,ORD-2024-102267|SKU-AE-C01|比亚迪半导体 (BYD)|硅晶圆,2023-09-17 22:06:00,订单 ORD-2024-102267 出现 linehaul 延迟，承运商 顺丰速运，延迟 48.0 小时
SRC-DE-ORD-2024-102268,synthetic_order_row,event_layer_generator,ORD-2024-102268|SKU-ST-M01|中芯国际 (SMIC)|散热模组,2024-04-06 15:21:00,订单 ORD-2024-102268 出现 linehaul 延迟，承运商 跨越速运，延迟 72.0 小时
SRC-DE-ORD-2024-102270,synthetic_order_row,event_layer_generator,ORD-2024-102270|SKU-ST-M01|闻泰科技 (Wingtech)|硅晶圆,2023-12-18 12:43:00,订单 ORD-2024-102270 出现 delivery 延迟，承运商 顺丰速运，延迟 48.0 小时
SRC-DE-ORD-2024-102271,synthetic_order_row,event_layer_generator,ORD-2024-102271|SKU-WE-V01|北方华创 (NAURA)|聚合物锂电池,2024-10-06 03:36:00,订单 ORD-2024-102271 出现 linehaul 延迟，承运商 德邦快递，延迟 48.0 小时
SRC-DE-ORD-2024-102274,synthetic_order_row,event_layer_generator,ORD-2024-102274|SKU-WE-V01|闻泰科技 (Wingtech)|CMOS图像传感器,2024-02-07 10:47:00,订单 ORD-2024-102274 出现 linehaul 延迟，承运商 京东物流，延迟 24.0 小时
SRC-DE-ORD-2024-102280,synthetic_order_row,event_layer_generator,ORD-2024-102280|SKU-AE-M01|韦尔股份 (Willsemi)|硅晶圆,2023-12-31 00:55:00,订单 ORD-2024-102280 出现 linehaul 延迟，承运商 圆通速递，延迟 24.0 小时
SRC-DE-ORD-2024-102281,synthetic_order_row,event_layer_generator,ORD-2024-102281|SKU-WE-W01|歌尔股份 (Goertek)|硅晶圆,2024-05-02 03:22:00,订单 ORD-2024-102281 出现 delivery 延迟，承运商 京东物流，延迟 48.0 小时
SRC-DE-ORD-2024-102282,synthetic_order_row,event_layer_generator,ORD-2024-102282|SKU-ST-S01|华为海思 (HiSilicon)|主控芯片,2024-01-20 03:03:00,订单 ORD-2024-102282 出现 linehaul 延迟，承运商 邮政EMS，延迟 24.0 小时
SRC-DE-ORD-2024-102283,synthetic_order_row,event_layer_generator,ORD-2024-102283|SKU-AE-M01|紫光展锐 (UNISOC)|光学镜头,2023-06-14 13:32:00,订单 ORD-2024-102283 出现 linehaul 延迟，承运商 京东物流，延迟 48.0 小时
SRC-DE-ORD-2024-102287,synthetic_order_row,event_layer_generator,ORD-2024-102287|SKU-WE-V01|华为海思 (HiSilicon)|硅晶圆,2024-05-22 13:16:00,订单 ORD-2024-102287 出现 delivery 延迟，承运商 跨越速运，延迟 48.0 小时
SRC-DE-ORD-2024-102288,synthetic_order_row,event_layer_generator,ORD-2024-102288|SKU-ST-S01|长江存储 (YMTC)|主控芯片,2023-08-09 01:45:00,订单 ORD-2024-102288 出现 linehaul 延迟，承运商 京东物流，延迟 48.0 小时
SRC-DE-ORD-2024-102292,synthetic_order_row,event_layer_generator,ORD-2024-102292|SKU-WE-W01|紫光展锐 (UNISOC)|PCB印刷电路板,2023-08-30 11:08:00,订单 ORD-2024-102292 出现 linehaul 延迟，承运商 京东物流，延迟 24.0 小时
SRC-DE-ORD-2024-102293,synthetic_order_row,event_layer_generator,ORD-2024-102293|SKU-AE-C01|紫光展锐 (UNISOC)|聚合物锂电池,2023-08-15 13:29:00,订单 ORD-2024-102293 出现 linehaul 延迟，承运商 圆通速递，延迟 24.0 小时
SRC-DE-ORD-2024-102294,synthetic_order_row,event_layer_generator,ORD-2024-102294|SKU-ST-S01|长江存储 (YMTC)|聚合物锂电池,2023-11-22 12:35:00,订单 ORD-2024-102294 出现 delivery 延迟，承运商 中通快递，延迟 24.0 小时
SRC-DE-ORD-2024-102295,synthetic_order_row,event_layer_generator,ORD-2024-102295|SKU-WE-V01|比亚迪半导体 (BYD)|闪存颗粒,2024-04-26 06:35:00,订单 ORD-2024-102295 出现 delivery 延迟，承运商 顺丰速运，延迟 24.0 小时
SRC-DE-ORD-2024-102297,synthetic_order_row,event_layer_generator,ORD-2024-102297|SKU-ST-S01|紫光展锐 (UNISOC)|硅晶圆,2023-06-29 09:37:00,订单 ORD-2024-102297 出现 linehaul 延迟，承运商 德邦快递，延迟 48.0 小时
SRC-DE-ORD-2024-102298,synthetic_order_row,event_layer_generator,ORD-2024-102298|SKU-ST-M01|华为海思 (HiSilicon)|闪存颗粒,2024-06-20 01:12:00,订单 ORD-2024-102298 出现 linehaul 延迟，承运商 跨越速运，延迟 96.0 小时
SRC-DE-ORD-2024-102302,synthetic_order_row,event_layer_generator,ORD-2024-102302|SKU-AE-C01|韦尔股份 (Willsemi)|主控芯片,2024-06-09 22:33:00,订单 ORD-2024-102302 出现 linehaul 延迟，承运商 中通快递，延迟 24.0 小时
SRC-DE-ORD-2024-102303,synthetic_order_row,event_layer_generator,ORD-2024-102303|SKU-ST-S01|闻泰科技 (Wingtech)|闪存颗粒,2023-11-28 07:46:00,订单 ORD-2024-102303 出现 linehaul 延迟，承运商 中通快递，延迟 48.0 小时
